vseaID,runID,sequenceID,segmentID,segmentHash,relationType,targetID,targetLabel,safeRank,decisionClass,publicationBucket,exportState,claimState,evidenceType,sourceID,claimBoundary,caveats,blockers,rulesetVersion,provenanceHash
vsea:ADV100-086-negative_barcode_gap:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-086-negative_barcode_gap,segment:ADV100-086-negative_barcode_gap:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: barcode gap fail,barcode-gbif-compiler-v2,2f32ce07de67bc6d1fa9b23da36fa9a60683bd3d5a9aa2884aab4c0562cb843a
vsea:ADV100-087-negative_barcode_gap:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-087-negative_barcode_gap,segment:ADV100-087-negative_barcode_gap:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: barcode gap fail,barcode-gbif-compiler-v2,beb121396036f7ee8d61c0577753c19b8d6557d95b5c1e0232f5824bbb65ceef
vsea:ADV100-088-negative_barcode_gap:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-088-negative_barcode_gap,segment:ADV100-088-negative_barcode_gap:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: barcode gap fail,barcode-gbif-compiler-v2,b7e3ce359afd76d0dd3ea5d5f0c615e8858af9a7261b16dab64e0e41093779fa
vsea:ADV100-089-negative_barcode_gap:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-089-negative_barcode_gap,segment:ADV100-089-negative_barcode_gap:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: barcode gap fail,barcode-gbif-compiler-v2,caf62e763961766f0d3e31c2e306b0cb8f82ec6e037634d1f4644ff51f437c03
vsea:ADV100-090-negative_barcode_gap:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-090-negative_barcode_gap,segment:ADV100-090-negative_barcode_gap:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: barcode gap fail,barcode-gbif-compiler-v2,2912d229e9035116cec94744ec45b0f392c17561cf8a222ddb26272f7603e61d
vsea:ADV100-091-missing_diagnostic_kmer:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-091-missing_diagnostic_kmer,segment:ADV100-091-missing_diagnostic_kmer:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: diagnostic k-mer support missing,barcode-gbif-compiler-v2,fe624eaf93b7afd4bd070903cc7529912e368b45c57409b697af78d1f81b8f8a
vsea:ADV100-092-missing_diagnostic_kmer:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-092-missing_diagnostic_kmer,segment:ADV100-092-missing_diagnostic_kmer:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: diagnostic k-mer support missing,barcode-gbif-compiler-v2,cb8a11e52d6c79f28ab7ff497b9fd0672df4f9b94afbfc68c268029f3f5a3b9f
vsea:ADV100-093-missing_diagnostic_kmer:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-093-missing_diagnostic_kmer,segment:ADV100-093-missing_diagnostic_kmer:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: diagnostic k-mer support missing,barcode-gbif-compiler-v2,eb68535072b32630a4df6ae953848fc350cb4dcd8538faa20fbc786eff011a70
vsea:ADV100-094-missing_diagnostic_kmer:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-094-missing_diagnostic_kmer,segment:ADV100-094-missing_diagnostic_kmer:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: diagnostic k-mer support missing,barcode-gbif-compiler-v2,b6d77511ee80babe0aaa9e38d10bb9f4a8e4f56d739338055d22200b1854802e
vsea:ADV100-095-missing_diagnostic_kmer:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-095-missing_diagnostic_kmer,segment:ADV100-095-missing_diagnostic_kmer:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: diagnostic k-mer support missing,barcode-gbif-compiler-v2,8de59dadb32f30f98837b20443f562364bcfe230d99c810e20ad22588b1a950f
vsea:ADV100-096-missing_diagnostic_kmer:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-096-missing_diagnostic_kmer,segment:ADV100-096-missing_diagnostic_kmer:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: diagnostic k-mer support missing,barcode-gbif-compiler-v2,5079e41afcd4da427d159d95e002a6cfc0fb885ff4e3e551bf9c2ab87bb91474
vsea:ADV100-097-missing_diagnostic_kmer:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-097-missing_diagnostic_kmer,segment:ADV100-097-missing_diagnostic_kmer:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: diagnostic k-mer support missing,barcode-gbif-compiler-v2,d0e08e7e5f014f969cff4c298b15582360ea0f864d79e6a64c67086cb72a1ae4
vsea:ADV100-098-missing_diagnostic_kmer:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-098-missing_diagnostic_kmer,segment:ADV100-098-missing_diagnostic_kmer:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: diagnostic k-mer support missing,barcode-gbif-compiler-v2,cf0f7a19a0a290167d04f435f52064dc00decf00a038325eaa8f3b8458ff420f
vsea:ADV100-099-missing_diagnostic_kmer:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-099-missing_diagnostic_kmer,segment:ADV100-099-missing_diagnostic_kmer:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: diagnostic k-mer support missing,barcode-gbif-compiler-v2,0cadc162dbd8c1de829d2b0c6e5edb2af5f6e9a2a32e2412c2b969ee15313b7d
vsea:ADV100-100-missing_diagnostic_kmer:taxon,f02adbce819e40cc8fd7884db97fdb8a,ADV100-100-missing_diagnostic_kmer,segment:ADV100-100-missing_diagnostic_kmer:1-622,0cdc7e725c86d815d403725c2565b1b1adcc3ccffc6bd7ed92faabaa85f290b9,SUPPORTS_TAXON,taxon:species:Aedes albopictus,Aedes albopictus,species,ambiguous,repair_required,review_only,taxon_ambiguous,molecular_barcode_hard_gates,reference_manifest:13a1f3c48dd73c86868583ef06b524ff51abc2dc63065ec6e61bb2ab0e99eb7b,Review-only candidate at species rank: Aedes albopictus.,"absolute species truth outside the stated reference context; natural presence, absence, abundance or distribution without occurrence evidence; phenotype, pathogenicity, ecological role or invasiveness; replacement for GBIF Sequence ID, curated reference databases or expert review",species claim blocked: diagnostic k-mer support missing,barcode-gbif-compiler-v2,253516731538e03e11393fd603853934d5b1575816685f2f595e91ffc292e96e
