scenario_id,run_id,gbif_id,datasetKey,datasetTitle,publisher,license,datasetDOI,datasetCitation,datasetHomepage,publishingOrganizationKey,dataset_metadata_source,dataset_metadata_enriched_at,scientificName,acceptedTaxonKey,taxonKey,decimalLatitude,decimalLongitude,eventDate,year,coordinateUncertaintyInMeters,country,countryCode,basisOfRecord,issues
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937970176,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,50.334312,7.209976,2026-01-02T00:00,2026,25.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937970247,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,49.932579,8.32282,2026-01-03T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937970415,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,49.34222,8.643686,2026-01-04T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937970471,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,51.601364,9.86301,2026-01-04T00:00,2026,25.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937970633,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,52.081104,9.793825,2026-01-03T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937971135,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,47.586716,8.233566,2026-01-01T00:00,2026,250.0,Switzerland,CH,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937971255,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,52.444088,9.8998,2026-01-02T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937971389,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,49.923866,10.040475,2026-01-01T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937971436,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,49.993565,8.346065,2026-01-02T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937971460,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,49.10183,9.104079,2026-01-01T00:00,2026,25.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937971569,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,53.643494,9.92177,2026-01-02T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937971602,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,52.953949,10.561718,2026-01-04T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937971688,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,53.028515,4.800854,2026-01-02T00:00,2026,250.0,Netherlands,NL,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937971689,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,50.704868,6.627252,2026-01-04T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937971711,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,52.081104,9.793825,2026-01-02T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937971754,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,50.45359,7.595161,2026-01-03T00:00,2026,25.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937972027,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,48.966103,9.013939,2026-01-01T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937972052,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,50.068932,10.221233,2026-01-01T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937972136,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,51.098186,7.07276,2026-01-03T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937972170,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,50.068932,10.221233,2026-01-02T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937972380,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,49.348671,8.646866,2026-01-04T00:00,2026,25.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937972880,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,50.453712,7.595272,2026-01-04T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937972925,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,50.417728,8.229558,2026-01-02T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973073,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,53.640903,10.874772,2026-01-03T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973144,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,48.892372,9.272718,2026-01-01T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973374,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,49.354427,11.340483,2026-01-01T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973409,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,49.932579,8.32282,2026-01-02T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973492,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,50.704868,6.627252,2026-01-01T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973552,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,53.862148,10.671264,2026-01-04T00:00,2026,25.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973584,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,50.14447,8.6565,2026-01-04T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973728,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,53.701889,10.277538,2026-01-04T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973812,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,47.887585,7.731457,2026-01-04T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973830,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,51.998234,9.857159,2026-01-04T00:00,2026,25.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973904,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,51.281731,6.377478,2026-01-04T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973945,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,52.346203,10.705233,2026-01-04T00:00,2026,25.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
passer-western-europe,a09ed8b2048240c1a216329387ad82a3,5937973977,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NABU|naturgucker,naturgucker.de,http://creativecommons.org/licenses/by/4.0/legalcode,10.15468/uc1apo,naturgucker.de. NABU|naturgucker. Occurrence dataset https://doi.org/10.15468/uc1apo accessed via GBIF.org on 2026-05-26.,,bb646dff-a905-4403-a49b-6d378c2cf0d9,gbif_api,2026-05-26T23:02:04.381559+00:00,"Passer domesticus (Linnaeus, 1758)",5231190,5231190,50.068932,10.221233,2026-01-03T00:00,2026,250.0,Germany,DE,HUMAN_OBSERVATION,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
